EGNo,WhaleName,VisualGenderCode,GeneticGenderCode,GenderCode,FirstYearSighted,LastYearSighted,BirthYear,Mother,Father,DeathYear,Darted,ReDart,Tagged,AllImagesQuality,Haplotype,Cow,FirstCalvingYear,LipsLeft,LipsRight,MandibleLeft,MandibleRight,Belly,Chin,CatalogedDate,CompositeLastUpdated,WhaleNote,CreatedBy,CreatedDate,EditedBy,EditedDate,ChangeStamp
3850,MARLIN,X,M,M,2008,2021,2008,1208,1326,,TRUE,FALSE,FALSE,0,D,FALSE,,M,M,5,4,Y,Y,2010-09-01,2010-11-22,"Named because the scar coming out of the right mouth looks like a marlin fish in some shots, and the pattern of the scar looks like a fishing line coming out of the mouth of a marlin. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179154 (1/19/2010). Paternity data entered 4/8/16-PKH.",phamilton,2010-09-01,kmcpherson,2021-10-29,
3853,,X,M,M,2007,2011,2008,2753,1981,,TRUE,FALSE,FALSE,0,A,FALSE,,S,M,,,Y,Y,2010-04-23,2015-10-05,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102129, SightingID 62635. Haplotype added by PKH on 6/13/13- SampleID 102129. Paternity data entered 4/8/16-PKH.",phamilton,2010-04-23,phamilton,2016-04-08,
3860,BOCCE,F,F,F,2008,2021,2008,2040,1113,,TRUE,FALSE,FALSE,1,D,TRUE,2016,N,N,4,4,N,N,2011-07-27,2012-05-22,"Was BK03SEUS09 and S025. Was whale 3910 from 7/27 to 11/21/11 then matched to the 2008 Calf of 2040 which was made into 3860. Not an intercatalog match because the calf had not been cataloged. On Nov 18, 2011- PKH, ARK, and MX agreed that the 2008 calf matched the later sightings. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179933, SightingID 78190 (and another sample 102133). Haplotype added by PKH on 6/13/13- SampleID 179933. 11/7/14-Named for pile of islands like bocce ball court. Paternity data entered 4/8/16-PKH. In 2016, #3860 adopted #3115's calf. We assume 3860 had a calf as she was able to nurse 3115's, but #3860's biological calf was never seen. See intermatch notes for more info.",phamilton,2011-11-21,kmcpherson,2021-10-29,
3880,,X,X,X,2008,2008,2008,3180,,,FALSE,FALSE,FALSE,0,,FALSE,,X,X,,,X,X,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 3180, was seen 3 times in SEUS w/out calf and 2 times in NEUS w/out. 1/23/17-PKH.",phamilton,2017-01-23,phamilton,2017-01-25,
3890,BABUSHKA,F,F,F,2008,2021,2008,2790,1818,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,2,3,N,N,2010-08-27,2010-11-22,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102131, SightingID 63641. Haplotype added by PKH on 6/13/13- SampleID 102131. Paternity data entered 4/8/16-PKH. Named in 2020 because the bonnet looks like a russian nesting doll, also known as a babushka doll.",phamilton,2010-08-27,kmcpherson,2021-10-29,
3892,,M,M,M,2007,2021,2008,3292,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,2,3,N,N,2010-05-21,2022-08-26,"On 12/13/12, PKH added sex of male based on Trent sampleID 102119 collected on 2/24/07",phamilton,2010-05-21,awarren,2022-08-26,
3893,,F,F,F,2008,2018,2008,3293,1207,2018,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,3,3,N,X,2010-08-27,2010-11-22,"09/01/11 LMC changed to blk bel based on calf images (02/08/08 NEA/A).  Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 102128, SightingID 62609. Haplotype added by PKH on 6/13/13- SampleID 102128. Paternity data entered 4/8/16-PKH. Visual sex added 1/30/18 from sighting of her dead- PKH.",phamilton,2010-08-27,kmcpherson,2021-10-29,
3901,,F,F,F,2009,2010,2009,3101,1419,2010,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,,,N,N,2012-02-03,2012-05-22,"Visual sex had been entered as male based on 6/7/09 sighting, but there are no photographic data to support that, and on 12/1/14, we discovered that the visual sex did not match the gentic sex. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179129 (2/26/2009) and deleted the visual sex. This whale changed from male to female on this date. On 10/23/15, PKH determined this whale matches the dead whale from 7/2/10 (D-COA100702Eg)-Match at all five loci, sex,hapltype, Last seen May 1, 2010. Match completed 10/28/15. Paternity data entered 4/8/16-PKH.",phamilton,2012-02-03,mhagbloom,2019-12-06,
3903,,F,F,F,2008,2021,2009,1503,2048,,TRUE,FALSE,FALSE,0,D,FALSE,,S,M,2,2,N,N,2010-09-17,2010-11-22,"On 12/1/14, PKH entered hap and genetic sex based on SampleID 179114 (2/9/2009). Paternity data entered 4/8/16-PKH.",phamilton,2010-09-17,kmcpherson,2021-10-28,
3904,CHAMPAGNE,F,F,F,2009,2021,2009,1204,1050,,TRUE,FALSE,FALSE,0,A,TRUE,2021,N,N,5,5,N,N,2011-03-23,2022-08-10,"11/7/14-Named for lots of small islands bubbling off bonnet. On 12/1/14, PKH entered hap and genetic sex based on SampleID 179133 (3/7/2009). Paternity data entered 4/8/16-PKH.",phamilton,2011-03-23,awarren,2022-08-10,
3908,ZERO,X,F,F,2008,2021,2009,1608,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,5,3,Y,Y,2011-03-23,2016-07-01,"On 12/1/14, PKH entered hap and genetic sex based on SampleID 179128 (2/176/2009). Named in 2015 because she is the daughter of Morse. In American Morse Code, one loooonnnggg dash signifies zero and this whale has a long dash on her right shoulder. She also can have zero islands.",phamilton,2011-03-23,kmcpherson,2021-10-28,
3910,,F,F,F,2009,2009,2009,2660,,2009,TRUE,FALSE,FALSE,0,A,FALSE,,X,X,,,Y,X,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 2660, was seen once in SEUS alone (2/15) and once in NEUS alone, the calf missing most of one fluke blade, on 2/17/09 there was a dead floating calf- not retrieved (could well be 2660's- all other known calves are ruled out). 1/23/17-PKH. On 10/22/18, PKH determined that it was 2660's calf and assigned those sightings to 3910- added sex, hap, and belly color.",phamilton,2017-01-23,phamilton,2018-10-22,
3911,BAYLA,F,F,F,2009,2011,2009,2611,1032,2011,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,,,N,N,2011-02-01,2011-05-17,"Dead whale with code EgNEFL1103. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179943, SightingID 75870. Haplotype added by PKH on 6/13/13- SampleID 179943. Named Bayla posthumously by the Georgia Aquarium who currently have her skeleton. Paternity data entered 4/8/16-PKH.",phamilton,2011-02-01,phamilton,2016-04-08,
3912,SICKLE,X,F,F,2008,2021,2009,1012,,,TRUE,FALSE,FALSE,0,B,FALSE,,M,M,2,1,X,X,2012-01-25,2022-06-09,"Had been CT02SEUS10 and S058. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179116 from 1/10/09. Named 11/14/19 for her sickle-shaped scar by the right coaming.",phamilton,2012-01-25,awarren,2022-06-09,
3915,,X,F,F,2008,2021,2009,1515,1980,,TRUE,FALSE,FALSE,0,D,FALSE,,S,S,6,7,Y,Y,2010-09-30,2010-11-22,"The sample of this whale as a calf had been missing as of 1/8/13. If not found, the whale should be re-darted. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 183775 from 2/7/09. Paternity data entered 4/8/16-PKH.",phamilton,2010-09-30,kmcpherson,2021-10-28,
3917,,X,F,F,2009,2021,2009,3317,1328,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,4,4,N,N,2011-07-21,2016-07-01,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179135 from 3/10/09. Paternity data entered 4/8/16-PKH.",phamilton,2011-07-21,kmcpherson,2021-10-28,
3920,COTTONTAIL,X,M,M,2008,2021,2009,3108,,2021,TRUE,FALSE,FALSE,0,B,FALSE,,N,N,5,3,X,N,2012-01-05,2016-07-01,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179111 from 2/13/09. Named 11/14/19 - the bonnet looks like a rabbit with the right aft part being the ears",phamilton,2012-01-05,kmcpherson,2021-10-28,
3923,,X,F,F,2008,2015,2009,2123,,2015,TRUE,FALSE,FALSE,0,H,FALSE,,N,N,,,Y,Y,2012-01-05,2012-05-22,"On 12/2/14, PKH entered genetic sex based on Sample ID 179126 from 2/8/09. Haplotype determined to be H by Brenna Frasier. See discrepancy 154 for details. Haplotype entered 5/22/15-PKH.",phamilton,2012-01-05,phamilton,2015-07-16,
3930,,M,M,M,2009,2011,2009,1240,2018,,TRUE,FALSE,FALSE,0,D,FALSE,,M,M,,,N,X,2010-09-29,2010-11-22,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 159039 from 8/9/09. Paternity data entered 4/8/16-PKH.",phamilton,2010-09-29,phamilton,2016-04-08,
3934,,F,F,F,2009,2021,2009,1334,,,TRUE,FALSE,FALSE,0,B,FALSE,,M,M,2,2,Y,Y,2010-09-30,2010-11-22,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179164 from 1/29/10.",phamilton,2010-09-30,kmcpherson,2021-10-28,
3940,KOALA,F,F,F,2009,2021,2009,3440,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,4,4,N,N,2010-09-17,2013-07-15,"Visual sex from 2/2/09 AS/A ""E"" sighting. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179967 from 12/15/11. Added to re-dart list 1/27/16 because less than 28 polymorphic loci could be scored. Removed from re-dart list on 11/7/17 because darted in the spring of 2017. Named in 2018- Bonnet looks like a koala",phamilton,2010-09-17,kmcpherson,2021-10-28,
3942,WARRIOR,F,F,F,2009,2021,2009,1142,,,TRUE,FALSE,FALSE,0,H,TRUE,2021,N,N,6,5,Y,Y,2011-07-27,2018-04-10,"Was S046. Looks like 3532. On 12/2/14, PKH entered genetic sex based on Sample ID 179131 from 3/7/09- hap note says ""potential he"".  Haplotype determined to be H by Brenna Frasier. See discrepancy 154 for details. Haplotype entered 5/22/15-PKH.Named in 2022- Scar across coaming is like war paint, and large peduncle scars show she's been through battle.",phamilton,2011-07-27,phamilton,2022-10-26,
3945,SHARKBAIT,M,M,M,2008,2010,2009,2145,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,,,Y,Y,2010-09-17,2010-11-23,"Named after the character in ""Finding Nemo"" and because of the shark bite scar on the right side. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179119 from 1/10/09.",phamilton,2010-09-17,phamilton,2014-12-02,
3946,,F,F,F,2009,2021,2009,1246,,,TRUE,FALSE,FALSE,2,C,FALSE,,M,M,2,3,N,N,2011-06-30,2022-06-08,"Was S043, Visual sex from 2/11/09 sighting. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179122 from 1/28/09. 
Looks similar to 3970.",phamilton,2011-06-30,awarren,2022-06-08,
3950,,M,M,M,2009,2021,2009,1611,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,S,6,5,N,N,2011-03-24,2011-05-17,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179130 from 2/27/09.",phamilton,2011-03-24,kmcpherson,2021-10-21,
3951,DOMINO,X,M,M,2008,2021,2009,1151,1820,,TRUE,FALSE,FALSE,0,C,FALSE,,M,L,3,3,N,N,2011-03-23,2013-07-15,"Blk ch + belly S2S/SC 3/8/2009 ""B."" On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179120 from 1/15/09. Paternity data entered 4/8/16-PKH. Named in 2020 because the upper jaw marks resemble dots on domino tiles. AND for the white prop scars that look like dominoes all lined up.",phamilton,2011-03-23,kmcpherson,2021-10-21,
3960,,M,M,M,2009,2021,2009,1303,2510,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,2,2,Y,Y,2011-06-30,2012-05-22,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179109 from 3/10/09. Paternity data entered 4/8/16-PKH.",phamilton,2011-06-30,kmcpherson,2021-10-21,
3966,,F,F,F,2008,2014,2009,1266,,2014,TRUE,FALSE,FALSE,0,D,FALSE,,M,M,,,N,N,2010-09-29,2013-07-15,"Visual sex determined from img_1356, 1/25/09 FWRI/V ""B"". On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179121 from 1/25/09- sex disagreed with visual sex as it was entered, but that was an entry error- it was coded as female from the visual observation. On 12/2/14, PKH chnaged visual sex to female.",phamilton,2010-09-29,phamilton,2014-12-02,
3970,,X,M,M,2008,2021,2009,3320,,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,3,1,X,N,2011-04-22,2011-05-17,"Was CT01GSC09. Likely a calf from 2008. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 159043 from 9/15/09. UPDATE: Interesting case. This calf was seen alone starting in June, but it was so big that we thought it was a yearling. But it was darted both in January and September of its calf year and the two samples matches at all 28 loci in common, sex, and hap. The callosity is reasonable- but we would never have made the match.
Looks similar to 3946.",phamilton,2011-04-22,kmcpherson,2022-01-07,
3980,,F,F,F,2009,2021,2009,2503,1174,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,4,5,N,N,2011-07-19,2012-05-22,"Visual sex from 9/15/09 sighting. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179113 from 2/8/09. Paternity data entered 4/8/16-PKH.",phamilton,2011-07-19,kmcpherson,2021-10-21,
3981,,M,M,M,2009,2021,2009,1281,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,1,0,N,N,2010-09-17,2010-11-23,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179124 from 2/2/09.",phamilton,2010-09-17,kmcpherson,2021-10-21,
3988,,X,M,M,2009,2009,2009,1817,,,TRUE,FALSE,FALSE,0,,FALSE,,M,M,,,N,N,2021-04-13,2021-06-04,"Genetic sex based on SampleID 179110, no haplotype for that sample",phamilton,2021-04-13,phamilton,2021-06-08,
3989,,M,M,M,2009,2021,2009,1315,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,M,2,2,N,N,2013-06-26,2016-07-01,"Was S052, could not use normal catalog numbering system because all the 3990's were taken. Callosity similar to 1901, 3523, 3802 and 3812. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179105 from 2/2/09.",phamilton,2013-06-26,kmcpherson,2021-10-21,
3990,,M,X,M,2009,2018,2009,3290,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,2,1,Y,Y,2011-04-21,2011-05-17,"On 12/2/14, PKH entered Hap based on Sample ID 179136 from 3/10/09. Sexing for this sample yielded no result. Added to re-dart list 1/27/16 because less than 28 polymorphic loci could be scored. Re-darted by NEFSC/S 4/23/18- removed re-dart on 11/19/20",phamilton,2011-04-21,kmcpherson,2021-10-21,
3991,,X,F,F,2009,2021,2009,2791,1150,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,4,3,N,N,2011-07-20,2012-05-22,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179134 from 3/9/09. Paternity data entered 4/8/16-PKH. Can look very similar to 1209--cincher is L mandibulars.",phamilton,2011-07-20,kmcpherson,2021-10-21,
3992,,M,M,M,2008,2019,2009,1946,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,2,3,N,N,2012-01-24,2012-05-22,"Visual sex added 9/6/12 see 12/29/2010 FWRI/CEWS Eg G image 9806. Black belly also added on this date. HMP. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179123 from 2/2/09.",phamilton,2012-01-24,kmcpherson,2021-10-21,
3993,,M,M,M,2008,2011,2009,2320,,,TRUE,FALSE,FALSE,0,B,FALSE,,N,S,,,N,N,2012-01-30,2012-05-22,"Was an inactive calf that was matched to BK01SEUS10. It likely matches the dead entangled whale seen in March 2011 in SC- possibly matchable genetically. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179125 from 2/6/09.",phamilton,2012-01-30,phamilton,2014-12-02,
3994,,X,F,F,2008,2011,2009,1612,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,S,,,N,N,2012-02-01,2012-05-22,"Was BK02SEUS10. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179102 from 2/21/09.",phamilton,2012-02-01,phamilton,2014-12-02,
3995,,F,X,F,2009,2012,,,,,FALSE,FALSE,FALSE,0,,TRUE,2012,M,M,,,X,X,2012-05-25,2013-07-15,"Was BK01GOM2009, looks like 1622- especially from the right.
Bulging or swelling of left mandible in 2009? -MNH",phamilton,2012-05-25,mhagbloom,2017-02-28,
3996,CALANUS,X,M,M,2009,2012,2009,1711,1980,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,,,Y,Y,2012-06-15,2013-07-15,"Was M040 and 2 sightings of BK01GSC10 (the other sighitngs of that intermatch code whale were 3843). 11/7/14-Named for perfect scar on right shoulder- looks like a copepod.On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179139 from 5/5/10 and 182678 from 4/13/12. Paternity data entered 4/8/16-PKH.",phamilton,2012-06-15,phamilton,2016-04-08,
3997,,M,X,M,2009,2021,2009,3370,,,FALSE,FALSE,FALSE,0,,FALSE,,M,M,1,0,N,N,2012-06-25,2013-07-15,Was CT01SEUS10,phamilton,2012-06-25,awarren,2023-02-14,
3998,,M,M,M,2008,2010,2009,2223,,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,,,N,N,2012-09-25,2013-07-15,"On 12/2/14, PKH entered genetic sex based on Sample ID 159041 from 9/10/09. Hap says ""A or H (prob)"".  Haplotype H was not conclusive. See discrepancy 154 for details. Haplotype A entered 5/22/15-PKH. This was an interesting case where we thought 3998's mom 2223 might be the 1977's calf of 1142 who started the Hap H line. This still may be true- but no haplotype evidence to support it.",phamilton,2012-09-25,phamilton,2015-05-22,
3999,BRAID,X,F,F,2009,2021,2009,2520,,,TRUE,FALSE,FALSE,0,C,FALSE,,S,N,2,2,N,N,2013-01-21,2015-10-05,"Was S049. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179101 from 2/27/09. Named in 2016 for the prop scar over her head and blowholes.",phamilton,2013-01-21,kmcpherson,2021-10-20,
4001,,M,M,M,2009,2014,2010,1701,1803,,TRUE,FALSE,FALSE,0,D,FALSE,,N,S,,,N,N,2012-01-12,2012-05-22,"Was briefly 4401, visual sex determined by 3/18/10 sighting. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179152 from 1/15/10. Paternity data entered 4/8/16-PKH.",phamilton,2012-01-17,phamilton,2016-04-08,
4005,,X,M,M,2010,2015,2010,2605,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,,,Y,Y,2014-07-17,2014-07-25,"Was CT01CCB2012. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179137 from 5/4/10.",phamilton,2014-07-17,phamilton,2014-12-02,
4010,,X,M,M,2010,2014,2010,2710,,,TRUE,FALSE,FALSE,0,D,FALSE,,M,M,,,N,N,2012-01-30,2012-05-22,"On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179611 from 8/11/10.",phamilton,2012-01-30,phamilton,2014-12-02,
4014,,X,M,M,2010,2017,2010,2614,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,4,5,N,N,2012-06-14,2013-07-15,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179957, SightingID 77375. Haplotype added by PKH on 6/13/13- SampleID 179957

Left head very similar to #4030.",phamilton,2012-06-14,kmcpherson,2021-10-20,
4020,NYMPH,F,F,F,2010,2021,2010,1620,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,2,2,N,N,2012-02-03,2012-05-22,"Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179971, SightingID 80859. Haplotype added by PKH on 6/13/13- SampleID 179971. Named in 2015 because she is the daughter of Mantis and part of the mantis' offspring lifecycle is the nymph. In addition, nymphs are also mythological nature spirits associated with life giving and love and 4020's fused islands resemble a heart. Added to re-dart list 1/27/16 because less than 28 polymorphic loci could be scored. Removed re-dart 6/6/18 after confirming darting in 2017. Visual sex added 3/10/20 based on 5/1/2018 NEFSC/S A",phamilton,2012-02-03,kmcpherson,2021-10-20,
4023,WOLVERINE,M,M,M,2010,2019,2010,3123,,2019,TRUE,FALSE,FALSE,0,H,FALSE,,N,N,6,5,Y,Y,2012-01-30,2015-10-05,"Prop cuts first seen on 1/16/2011 in TBC. 11/7/14-Named for three slashes in the peduncle that match the 3 blades on the hands of the Marvel comic book character Wolverine. On 12/2/14, PKH entered  genetic sex based on Sample ID 179171 from 2/20/10. Haplotype determined to be H by Brenna Frasier. See discrepancy 154 for details. Haplotype entered 5/22/15-PKH. Found dead in GSL 6/4/19. Dead whale #1 in GSL 2019. Visual sex added 2/26/20.",phamilton,2012-01-30,kmcpherson,2021-10-20,
4030,,F,F,F,2010,2017,2010,2430,,,TRUE,FALSE,FALSE,0,B,FALSE,,N,N,4,4,N,N,2012-01-31,2013-07-15,"Was S060, belly color and sex determined from 3/17/12 PCCS/A ""GG"" sighting. Left head very similar to #4014. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179163 from 1/28/10 (sex only) and 179968 from 12/31/11.",phamilton,2012-01-31,kmcpherson,2021-10-20,
4040,CHIMINEA,F,F,F,2008,2021,2008,1308,,,TRUE,FALSE,FALSE,0,B,TRUE,2021,S,S,2,3,N,N,2012-01-04,2018-05-02,"Was S044. Callosity looks like an outdoor, self-supported Chiminea with smoke coming out the top. On 1/16/13, PKH added darted to the 4/22/11 PCCS/I ""A"" sighting of this whale because PCCS has what they think is skin off the rope. I made the the whale aslo need to be re-darted since we aren't sure it is truly a skin sample. Visual sex determined from 8/17/18 sighting. Removed from re-dart list on 11/18/19 because we sampled her in summer 2019. UPDATE- MATCHED TO 2008CalfOf1308 ON 11/25/19- PKH. Genetic sex and Hap added 2/25/20 based on SampleID 221592",phamilton,2012-01-04,kmcpherson,2021-10-20,
4041,CASSIOPEIA,X,F,F,2009,2021,2010,1241,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,1,1,Y,Y,2012-06-25,2013-07-15,"White belly added 4/15/14. See 1/4/2012 S2S/SC images 003.7 and 0039. HMP. On 12/2/14, PKH entered Hap and genetic sex based on Sample ID 179170 from 2/20/10. Named in 2016 for the ""W"" shaped tooth decay in the pattern of the constellation.",phamilton,2012-06-25,kmcpherson,2021-10-20,
4042,,M,M,M,2009,2021,2010,3142,,,TRUE,FALSE,FALSE,0,H,FALSE,,N,N,4,3,N,N,2012-04-30,2016-07-01,"On 12/2/14, PKH entered genetic sex based on sampleID 179156 from 1/19/10. Haplotype determined to be H by Brenna Frasier. See discrepancy 154 for details. Haplotype entered 5/22/15-PKH. Added to re-dart list 1/27/16 because less than 28 polymorphic loci could be scored. It was re-darted by NEFSC/S on 4/11/18- re-dart removed 11/19/20.",phamilton,2012-04-30,kmcpherson,2021-10-20,
4045,,X,F,F,2010,2012,2010,2645,,,TRUE,FALSE,FALSE,0,D,FALSE,,L,L,,,Y,Y,2012-04-24,2013-07-15,"On 12/2/14, PKH entered hap and genetic sex based on sampleID 171609 from 8/13/10.",phamilton,2012-04-24,phamilton,2014-12-02,
4050,,X,F,F,2009,2021,2010,1950,1960,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,3,4,N,N,2012-09-19,2013-07-15,"On 12/2/14, PKH entered hap and genetic sex based on sampleID 179159 from 1/20/10. Paternity data entered 4/8/16-PKH. Looks similar to 1121, and 4070.",phamilton,2012-09-19,kmcpherson,2022-01-07,
4057,FDR,M,M,M,2010,2016,2010,3157,,,TRUE,FALSE,FALSE,0,A,FALSE,,M,M,1,1,N,N,2012-06-26,2015-10-05,"Visual sex, blk ch and bod from 28 Jan 2013 FWRI/SEWS- MNH, 17 Feb 2014. On 12/2/14, PKH entered hap and genetic sex based on sampleID 179151 from 1/14/10. Named after the president who overcame the adversity of polio and had a home on Campobello Island. This whale was disentangled by the Campobello Whale Rescue team in 2016. FDR also spent time in GA where this whale was disentangled in 2014.",phamilton,2012-06-26,kmcpherson,2021-10-20,
4060,EQUINOX,M,M,M,2010,2018,2010,2360,,,TRUE,FALSE,FALSE,0,D,FALSE,,N,N,1,1,N,N,2012-02-02,2012-05-22,"This whale's birth was observed on March 20, 2010. Named because it was born on the spring equinox. On 12/2/14, PKH entered hap and genetic sex based on sampleID 171610 from 8/27/10.",phamilton,2012-02-02,kmcpherson,2021-10-20,
4070,,M,M,M,2010,2021,2010,2460,2440,,TRUE,FALSE,FALSE,0,A,FALSE,,S,S,5,5,N,N,2012-06-14,2013-07-15,"Was S062. Similar to 4313 and 4050. Genetic sex was added by PKH on Dec. 20, 2012 based on SampleID 179958, SightingID 79321. Haplotype added by PKH on 6/13/13- SampleID 179958. Paternity data entered 4/8/16-PKH.",phamilton,2012-06-14,kmcpherson,2021-10-20,
4080,,F,F,F,2009,2021,2010,3180,2479,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,5,3,N,N,2012-06-26,2013-07-15,"On 12/2/14, PKH entered hap and genetic sex based on sampleID 179160 from 1/20/10. Paternity data entered 4/8/16-PKH. Similar to 3693, 2370, 3513, 3115, 3570, 3760.",phamilton,2012-06-26,kmcpherson,2021-10-18,
4090,,X,X,X,2010,2011,2010,3360,,,FALSE,FALSE,FALSE,0,,FALSE,,N,N,,,Y,Y,2012-04-25,2013-07-15,"On May 31, 2017, removed sex of male from sighting  coding and behaviors for sighting 1/20/11 FWRI/SEWS- upon review, we could not be certain. The whale coding had never said male.",phamilton,2012-04-25,phamilton,2017-05-31,
4091,QUILL,X,F,F,2010,2021,2010,2642,,,TRUE,FALSE,FALSE,0,A,FALSE,,N,N,4,5,Y,Y,2012-06-14,2021-09-27,"Was S071. On 12/2/14, PKH entered hap and genetic sex based on sampleID 179161 from 1/28/10. Named in 2021 for the white scar on head that looks like a pen.",phamilton,2012-06-14,phamilton,2021-10-25,
4092,FLARE,F,F,F,2010,2019,,,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,3,4,N,N,2012-10-03,2013-07-15,"Was BK04SEUS10, could well be 3139's 2009 calf- but no way to prove it. Visual sex added 10/3/14 based on sighting 12/16/13 FWRI/CEWS A. Named in 2015 because the rostrum scar looks like a flare of light or faded edge of a paint stroke/spray paint. Genetic sex entered 11/30/15 by PKH based on SampleID 196638.  Haplotype entered 11/30/15 by PKH based on SampleID 196638.",phamilton,2012-10-03,kmcpherson,2021-10-18,
4093,,F,F,F,2010,2021,,,,,TRUE,FALSE,FALSE,0,C,FALSE,,N,N,4,4,N,X,2013-06-11,2014-07-25,Was BK03SEUS10. Genetic sex entered 6/14/13 based on SampleID 179929.  Haplotype entered 6/14/13 based on SampleID 179929. Black belly and visual sex added 01/06/2014 HMP. See sighting 3/23/2012 for information.,phamilton,2013-06-11,kmcpherson,2021-10-18,
4094,MAYPORT,F,F,F,2009,2017,2010,1145,,,TRUE,FALSE,FALSE,0,D,TRUE,2016,S,M,3,2,N,N,2013-06-26,2014-07-25,"On 12/2/14, PKH entered hap and genetic sex based on sampleID 179153 from 1/19/10. Named in 2016 based on her exploration of the waters near the Mayport Naval Station when she was a yearling.",phamilton,2013-06-26,kmcpherson,2021-10-18,
4095,,X,M,M,2010,2021,,,,,TRUE,FALSE,FALSE,2,,FALSE,,N,N,6,5,Y,Y,2017-01-03,2017-11-07,Was BK02GSC10. Looks similar to 4290. Belly and chin seen through the water 4/27/18,phamilton,2017-01-03,kmcpherson,2021-10-18,
4096,,X,X,X,2010,2010,2010,3260,,,FALSE,FALSE,FALSE,0,,FALSE,,X,X,,,X,X,2017-01-23,2017-01-25,"Decided to catalog this calf because it clearly died in the SEUS and will not be double counted. The  mom, 3260, was seen 4 times in SEUS w/out calf, 9 times in NEUS without calf. 1/23/17-PKH.",phamilton,2017-01-23,phamilton,2017-01-25,
